X	Y
113.7158322	-8.23146079
113.3554718	-8.23146079
112.9951114	-8.23146079
112.6347511	-8.23146079
112.2743907	-8.23146079
111.9140304	-8.23146079
111.55367	-8.23146079
111.1933096	-8.23146079
110.8329493	-8.23146079
110.4725889	-8.23146079
110.1122286	-8.23146079
109.7518682	-8.23146079
109.3915078	-8.23146079
109.0311475	-8.23146079
108.6707871	-8.23146079
104.3464628	-8.23146079
118.7608772	-8.591821151
114.4365529	-8.591821151
114.0761925	-8.591821151
113.7158322	-8.591821151
113.3554718	-8.591821151
112.9951114	-8.591821151
112.6347511	-8.591821151
112.2743907	-8.591821151
111.9140304	-8.591821151
111.55367	-8.591821151
111.1933096	-8.591821151
110.8329493	-8.591821151
110.4725889	-8.591821151
110.1122286	-8.591821151
109.7518682	-8.591821151
109.3915078	-8.591821151
109.0311475	-8.591821151
108.6707871	-8.591821151
104.3464628	-8.591821151
118.7608772	-8.952181511
114.4365529	-8.952181511
114.0761925	-8.952181511
113.7158322	-8.952181511
113.3554718	-8.952181511
112.9951114	-8.952181511
112.6347511	-8.952181511
112.2743907	-8.952181511
111.9140304	-8.952181511
111.55367	-8.952181511
111.1933096	-8.952181511
110.8329493	-8.952181511
110.4725889	-8.952181511
110.1122286	-8.952181511
109.7518682	-8.952181511
109.3915078	-8.952181511
109.0311475	-8.952181511
108.6707871	-8.952181511
104.3464628	-8.952181511
118.7608772	-9.312541871
114.4365529	-9.312541871
114.0761925	-9.312541871
113.7158322	-9.312541871
113.3554718	-9.312541871
112.9951114	-9.312541871
112.6347511	-9.312541871
112.2743907	-9.312541871
111.9140304	-9.312541871
111.55367	-9.312541871
111.1933096	-9.312541871
110.8329493	-9.312541871
110.4725889	-9.312541871
110.1122286	-9.312541871
109.7518682	-9.312541871
109.3915078	-9.312541871
109.0311475	-9.312541871
108.6707871	-9.312541871
104.3464628	-9.312541871
118.7608772	-9.672902232
114.4365529	-9.672902232
114.0761925	-9.672902232
113.7158322	-9.672902232
113.3554718	-9.672902232
112.9951114	-9.672902232
112.6347511	-9.672902232
112.2743907	-9.672902232
111.9140304	-9.672902232
111.55367	-9.672902232
111.1933096	-9.672902232
110.8329493	-9.672902232
110.4725889	-9.672902232
110.1122286	-9.672902232
109.7518682	-9.672902232
109.3915078	-9.672902232
109.0311475	-9.672902232
108.6707871	-9.672902232
104.3464628	-9.672902232
118.7608772	-10.03326259
114.4365529	-10.03326259
114.0761925	-10.03326259
113.7158322	-10.03326259
113.3554718	-10.03326259
112.9951114	-10.03326259
112.6347511	-10.03326259
112.2743907	-10.03326259
111.9140304	-10.03326259
111.55367	-10.03326259
111.1933096	-10.03326259
110.8329493	-10.03326259
110.4725889	-10.03326259
110.1122286	-10.03326259
109.7518682	-10.03326259
109.3915078	-10.03326259
109.0311475	-10.03326259
108.6707871	-10.03326259
104.3464628	-10.03326259
118.7608772	-10.39362295
114.4365529	-10.39362295
114.0761925	-10.39362295
113.7158322	-10.39362295
113.3554718	-10.39362295
112.9951114	-10.39362295
112.6347511	-10.39362295
112.2743907	-10.39362295
111.9140304	-10.39362295
111.55367	-10.39362295
111.1933096	-10.39362295
110.8329493	-10.39362295
110.4725889	-10.39362295
110.1122286	-10.39362295
109.7518682	-10.39362295
109.3915078	-10.39362295
109.0311475	-10.39362295
108.6707871	-10.39362295
104.3464628	-10.39362295
118.7608772	-10.75398331
114.4365529	-10.75398331
114.0761925	-10.75398331
113.7158322	-10.75398331
113.3554718	-10.75398331
112.9951114	-10.75398331
112.6347511	-10.75398331
112.2743907	-10.75398331
111.9140304	-10.75398331
111.55367	-10.75398331
111.1933096	-10.75398331
110.8329493	-10.75398331
110.4725889	-10.75398331
110.1122286	-10.75398331
109.7518682	-10.75398331
109.3915078	-10.75398331
109.0311475	-10.75398331
108.6707871	-10.75398331
104.3464628	-10.75398331
118.7608772	-11.11434367
114.4365529	-11.11434367
114.0761925	-11.11434367
113.7158322	-11.11434367
113.3554718	-11.11434367
112.9951114	-11.11434367
112.6347511	-11.11434367
112.2743907	-11.11434367
111.9140304	-11.11434367
111.55367	-11.11434367
111.1933096	-11.11434367
110.8329493	-11.11434367
110.4725889	-11.11434367
110.1122286	-11.11434367
109.7518682	-11.11434367
109.3915078	-11.11434367
109.0311475	-11.11434367
108.6707871	-11.11434367
104.3464628	-11.11434367
118.7608772	-11.47470403
114.4365529	-11.47470403
114.0761925	-11.47470403
113.7158322	-11.47470403
113.3554718	-11.47470403
112.9951114	-11.47470403
112.6347511	-11.47470403
112.2743907	-11.47470403
111.9140304	-11.47470403
111.55367	-11.47470403
111.1933096	-11.47470403
110.8329493	-11.47470403
110.4725889	-11.47470403
110.1122286	-11.47470403
109.7518682	-11.47470403
109.3915078	-11.47470403
109.0311475	-11.47470403
108.6707871	-11.47470403
104.3464628	-11.47470403
118.7608772	-11.83506439
114.4365529	-11.83506439
114.0761925	-11.83506439
113.7158322	-11.83506439
113.3554718	-11.83506439
112.9951114	-11.83506439
112.6347511	-11.83506439
112.2743907	-11.83506439
111.9140304	-11.83506439
111.55367	-11.83506439
111.1933096	-11.83506439
110.8329493	-11.83506439
110.4725889	-11.83506439
110.1122286	-11.83506439
109.7518682	-11.83506439
109.3915078	-11.83506439
109.0311475	-11.83506439
108.6707871	-11.83506439
104.3464628	-11.83506439
118.7608772	-12.19542475
114.4365529	-12.19542475
114.0761925	-12.19542475
113.7158322	-12.19542475
113.3554718	-12.19542475
112.9951114	-12.19542475
112.6347511	-12.19542475
112.2743907	-12.19542475
111.9140304	-12.19542475
111.55367	-12.19542475
111.1933096	-12.19542475
110.8329493	-12.19542475
110.4725889	-12.19542475
110.1122286	-12.19542475
109.7518682	-12.19542475
109.3915078	-12.19542475
109.0311475	-12.19542475
108.6707871	-12.19542475
104.3464628	-12.19542475
118.7608772	-12.55578511
114.4365529	-12.55578511
114.0761925	-12.55578511
113.7158322	-12.55578511
113.3554718	-12.55578511
112.9951114	-12.55578511
112.6347511	-12.55578511
112.2743907	-12.55578511
111.9140304	-12.55578511
111.55367	-12.55578511
111.1933096	-12.55578511
110.8329493	-12.55578511
110.4725889	-12.55578511
110.1122286	-12.55578511
109.7518682	-12.55578511
109.3915078	-12.55578511
109.0311475	-12.55578511
108.6707871	-12.55578511
104.3464628	-12.55578511
118.7608772	-16.15938872
114.4365529	-16.15938872
114.0761925	-16.15938872
113.7158322	-16.15938872
113.3554718	-16.15938872
112.9951114	-16.15938872
112.6347511	-16.15938872
112.2743907	-16.15938872
111.9140304	-16.15938872
111.55367	-16.15938872
111.1933096	-16.15938872
110.8329493	-16.15938872
110.4725889	-16.15938872
110.1122286	-16.15938872
109.7518682	-16.15938872
109.3915078	-16.15938872
109.0311475	-16.15938872
108.6707871	-16.15938872
104.3464628	-16.15938872
